ticker,report_type,filing_date,filename,filing_id,Label_T5,Label_T10,Label_T20
CMCSA,10-Q,2016-07-27,CMCSA_10-Q_0001193125-16-659869.txt,0001193125-16-659869,-1.0,-1.0,-1.0
CMCSA,10-Q,2016-10-26,CMCSA_10-Q_0001193125-16-747958.txt,0001193125-16-747958,-1.0,1.0,1.0
CMCSA,10-K,2017-02-03,CMCSA_10-K_0001193125-17-030512.txt,0001193125-17-030512,0.0,0.0,0.0
CMCSA,10-Q,2017-04-27,CMCSA_10-Q_0001166691-17-000009.txt,0001166691-17-000009,-1.0,0.0,1.0
CMCSA,10-Q,2017-07-27,CMCSA_10-Q_0001166691-17-000022.txt,0001166691-17-000022,0.0,1.0,1.0
CMCSA,10-K,2018-01-31,CMCSA_10-K_0001166691-18-000004.txt,0001166691-18-000004,-1.0,-1.0,-1.0
CMCSA,10-Q,2018-04-25,CMCSA_10-Q_0001166691-18-000010.txt,0001166691-18-000010,-1.0,-1.0,-1.0
CMCSA,10-Q,2018-10-25,CMCSA_10-Q_0001166691-18-000024.txt,0001166691-18-000024,1.0,1.0,1.0
CMCSA,10-K,2019-01-31,CMCSA_10-K_0001166691-19-000005.txt,0001166691-19-000005,1.0,0.0,1.0
CMCSA,10-Q,2019-04-25,CMCSA_10-Q_0001166691-19-000010.txt,0001166691-19-000010,0.0,0.0,0.0
CMCSA,10-Q,2019-07-25,CMCSA_10-Q_0001166691-19-000015.txt,0001166691-19-000015,-1.0,-1.0,-1.0
CMCSA,10-Q,2019-10-24,CMCSA_10-Q_0001166691-19-000020.txt,0001166691-19-000020,0.0,0.0,-1.0
CMCSA,10-K,2020-01-30,CMCSA_10-K_0001166691-20-000008.txt,0001166691-20-000008,0.0,1.0,-1.0
CMCSA,10-Q,2020-04-30,CMCSA_10-Q_0001166691-20-000017.txt,0001166691-20-000017,-1.0,-1.0,1.0
CMCSA,10-Q,2020-07-30,CMCSA_10-Q_0001166691-20-000024.txt,0001166691-20-000024,-1.0,0.0,1.0
CMCSA,10-Q,2020-10-29,CMCSA_10-Q_0001166691-20-000032.txt,0001166691-20-000032,1.0,1.0,1.0
CMCSA,10-K,2021-02-04,CMCSA_10-K_0001166691-21-000008.txt,0001166691-21-000008,1.0,0.0,1.0
CMCSA,10-Q,2021-04-29,CMCSA_10-Q_0001166691-21-000020.txt,0001166691-21-000020,0.0,1.0,1.0
CMCSA,10-Q,2021-07-29,CMCSA_10-Q_0001166691-21-000029.txt,0001166691-21-000029,0.0,1.0,1.0
CMCSA,10-Q,2021-10-28,CMCSA_10-Q_0001166691-21-000036.txt,0001166691-21-000036,0.0,1.0,0.0
CMCSA,10-K,2022-02-02,CMCSA_10-K_0001166691-22-000009.txt,0001166691-22-000009,0.0,-1.0,-1.0
CMCSA,10-Q,2022-04-28,CMCSA_10-Q_0001166691-22-000018.txt,0001166691-22-000018,-1.0,0.0,1.0
CMCSA,10-Q,2022-07-28,CMCSA_10-Q_0001166691-22-000030.txt,0001166691-22-000030,0.0,0.0,-1.0
CMCSA,10-Q,2022-10-27,CMCSA_10-Q_0001166691-22-000039.txt,0001166691-22-000039,-1.0,1.0,1.0
CMCSA,10-K,2023-02-03,CMCSA_10-K_0001166691-23-000010.txt,0001166691-23-000010,-1.0,-1.0,-1.0
CMCSA,10-Q,2023-07-27,CMCSA_10-Q_0001166691-23-000032.txt,0001166691-23-000032,0.0,0.0,0.0
CMCSA,10-Q,2023-10-26,CMCSA_10-Q_0001166691-23-000040.txt,0001166691-23-000040,1.0,1.0,1.0
CMCSA,10-K,2024-01-31,CMCSA_10-K_0001166691-24-000011.txt,0001166691-24-000011,-1.0,-1.0,-1.0
CMCSA,10-Q,2024-04-25,CMCSA_10-Q_0001166691-24-000031.txt,0001166691-24-000031,0.0,1.0,1.0
CMCSA,10-Q,2024-07-23,CMCSA_10-Q_0001166691-24-000048.txt,0001166691-24-000048,1.0,0.0,1.0
CMCSA,10-Q,2024-10-31,CMCSA_10-Q_0001166691-24-000056.txt,0001166691-24-000056,0.0,0.0,0.0
CMCSA,10-K,2025-01-31,CMCSA_10-K_0001166691-25-000011.txt,0001166691-25-000011,0.0,1.0,1.0
CMCSA,10-Q,2025-04-24,CMCSA_10-Q_0001166691-25-000021.txt,0001166691-25-000021,0.0,1.0,1.0
CMCSA,10-Q,2025-07-31,CMCSA_10-Q_0001166691-25-000036.txt,0001166691-25-000036,-1.0,0.0,0.0
CMCSA,10-Q,2025-10-30,CMCSA_10-Q_0001166691-25-000054.txt,0001166691-25-000054,0.0,1.0,-1.0
LLY,10-K,2016-02-19,LLY_10-K_0000059478-16-000321.txt,0000059478-16-000321,0.0,0.0,-1.0
LLY,10-Q,2016-04-29,LLY_10-Q_0000059478-16-000353.txt,0000059478-16-000353,-1.0,1.0,0.0
LLY,10-Q,2016-07-28,LLY_10-Q_0000059478-16-000399.txt,0000059478-16-000399,0.0,-1.0,-1.0
LLY,10-Q,2016-10-28,LLY_10-Q_0000059478-16-000440.txt,0000059478-16-000440,-1.0,1.0,-1.0
LLY,10-K,2017-02-21,LLY_10-K_0000059478-17-000098.txt,0000059478-17-000098,1.0,1.0,1.0
LLY,10-Q,2017-05-01,LLY_10-Q_0000059478-17-000129.txt,0000059478-17-000129,-1.0,0.0,-1.0
LLY,10-Q,2017-07-28,LLY_10-Q_0000059478-17-000183.txt,0000059478-17-000183,0.0,-1.0,-1.0
LLY,10-Q,2017-10-27,LLY_10-Q_0000059478-17-000204.txt,0000059478-17-000204,0.0,0.0,1.0
LLY,10-K,2018-02-20,LLY_10-K_0000059478-18-000089.txt,0000059478-18-000089,0.0,0.0,0.0
LLY,10-Q,2018-04-27,LLY_10-Q_0000059478-18-000136.txt,0000059478-18-000136,-1.0,0.0,0.0
LLY,10-Q,2018-07-25,LLY_10-Q_0000059478-18-000188.txt,0000059478-18-000188,1.0,1.0,1.0
LLY,10-Q,2018-11-06,LLY_10-Q_0000059478-18-000256.txt,0000059478-18-000256,1.0,1.0,1.0
LLY,10-K,2019-02-19,LLY_10-K_0000059478-19-000082.txt,0000059478-19-000082,1.0,1.0,1.0
LLY,10-Q,2019-05-02,LLY_10-Q_0000059478-19-000174.txt,0000059478-19-000174,-1.0,0.0,-1.0
LLY,10-Q,2019-08-02,LLY_10-Q_0000059478-19-000232.txt,0000059478-19-000232,0.0,0.0,0.0
LLY,10-Q,2019-10-25,LLY_10-Q_0000059478-19-000278.txt,0000059478-19-000278,1.0,1.0,1.0
LLY,10-K,2020-02-19,LLY_10-K_0000059478-20-000057.txt,0000059478-20-000057,-1.0,0.0,1.0
LLY,10-Q,2020-05-01,LLY_10-Q_0000059478-20-000104.txt,0000059478-20-000104,0.0,1.0,0.0
LLY,10-Q,2020-07-31,LLY_10-Q_0000059478-20-000131.txt,0000059478-20-000131,1.0,0.0,0.0
LLY,10-Q,2020-10-28,LLY_10-Q_0000059478-20-000155.txt,0000059478-20-000155,1.0,1.0,1.0
LLY,10-K,2021-02-17,LLY_10-K_0000059478-21-000083.txt,0000059478-21-000083,0.0,-1.0,-1.0
LLY,10-Q,2021-04-30,LLY_10-Q_0000059478-21-000122.txt,0000059478-21-000122,1.0,1.0,1.0
LLY,10-Q,2021-08-03,LLY_10-Q_0000059478-21-000171.txt,0000059478-21-000171,1.0,1.0,1.0
LLY,10-Q,2021-10-27,LLY_10-Q_0000059478-21-000216.txt,0000059478-21-000216,1.0,1.0,1.0
LLY,10-K,2022-02-23,LLY_10-K_0000059478-22-000068.txt,0000059478-22-000068,1.0,1.0,1.0
LLY,10-Q,2022-04-29,LLY_10-Q_0000059478-22-000133.txt,0000059478-22-000133,0.0,0.0,1.0
LLY,10-Q,2022-08-04,LLY_10-Q_0000059478-22-000196.txt,0000059478-22-000196,-1.0,1.0,0.0
LLY,10-Q,2022-11-01,LLY_10-Q_0000059478-22-000250.txt,0000059478-22-000250,1.0,0.0,1.0
LLY,10-K,2023-02-22,LLY_10-K_0000059478-23-000082.txt,0000059478-23-000082,-1.0,-1.0,0.0
LLY,10-Q,2023-04-27,LLY_10-Q_0000059478-23-000162.txt,0000059478-23-000162,1.0,1.0,1.0
LLY,10-Q,2023-08-08,LLY_10-Q_0000059478-23-000221.txt,0000059478-23-000221,1.0,1.0,1.0
LLY,10-Q,2023-11-02,LLY_10-Q_0000059478-23-000284.txt,0000059478-23-000284,0.0,0.0,0.0
LLY,10-K,2024-02-21,LLY_10-K_0000059478-24-000065.txt,0000059478-24-000065,0.0,1.0,1.0
LLY,10-Q,2024-04-30,LLY_10-Q_0000059478-24-000118.txt,0000059478-24-000118,0.0,-1.0,1.0
LLY,10-Q,2024-08-08,LLY_10-Q_0000059478-24-000187.txt,0000059478-24-000187,1.0,1.0,1.0
LLY,10-Q,2024-10-30,LLY_10-Q_0000059478-24-000245.txt,0000059478-24-000245,-1.0,-1.0,-1.0
LLY,10-K,2025-02-19,LLY_10-K_0000059478-25-000067.txt,0000059478-25-000067,1.0,1.0,-1.0
LLY,10-Q,2025-05-01,LLY_10-Q_0000059478-25-000132.txt,0000059478-25-000132,-1.0,-1.0,-1.0
LLY,10-Q,2025-08-07,LLY_10-Q_0000059478-25-000204.txt,0000059478-25-000204,1.0,1.0,1.0
LLY,10-Q,2025-10-30,LLY_10-Q_0000059478-25-000254.txt,0000059478-25-000254,1.0,1.0,1.0
RTX,10-K,2016-02-11,RTX_10-K_0000101829-16-000050.txt,0000101829-16-000050,1.0,1.0,1.0
RTX,10-Q,2016-04-29,RTX_10-Q_0000101829-16-000062.txt,0000101829-16-000062,-1.0,-1.0,-1.0
RTX,10-Q,2016-07-29,RTX_10-Q_0000101829-16-000080.txt,0000101829-16-000080,0.0,1.0,0.0
RTX,10-Q,2016-10-27,RTX_10-Q_0000101829-16-000091.txt,0000101829-16-000091,1.0,1.0,1.0
RTX,10-K,2017-02-09,RTX_10-K_0000101829-17-000007.txt,0000101829-17-000007,1.0,1.0,1.0
RTX,10-Q,2017-04-28,RTX_10-Q_0000101829-17-000016.txt,0000101829-17-000016,1.0,1.0,1.0
RTX,10-Q,2017-07-28,RTX_10-Q_0000101829-17-000034.txt,0000101829-17-000034,1.0,-1.0,-1.0
RTX,10-Q,2017-10-27,RTX_10-Q_0000101829-17-000044.txt,0000101829-17-000044,1.0,-1.0,-1.0
RTX,10-K,2018-02-09,RTX_10-K_0000101829-18-000005.txt,0000101829-18-000005,1.0,1.0,1.0
RTX,10-Q,2018-04-27,RTX_10-Q_0000101829-18-000009.txt,0000101829-18-000009,-1.0,1.0,1.0
RTX,10-Q,2018-07-27,RTX_10-Q_0000101829-18-000027.txt,0000101829-18-000027,0.0,0.0,0.0
RTX,10-Q,2018-10-26,RTX_10-Q_0000101829-18-000043.txt,0000101829-18-000043,1.0,1.0,1.0
RTX,10-K,2019-02-07,RTX_10-K_0000101829-19-000007.txt,0000101829-19-000007,1.0,1.0,1.0
RTX,10-Q,2019-04-26,RTX_10-Q_0000101829-19-000016.txt,0000101829-19-000016,0.0,-1.0,-1.0
RTX,10-Q,2019-07-26,RTX_10-Q_0000101829-19-000038.txt,0000101829-19-000038,-1.0,-1.0,-1.0
RTX,10-Q,2019-10-25,RTX_10-Q_0000101829-19-000047.txt,0000101829-19-000047,1.0,1.0,1.0
RTX,10-K,2020-02-06,RTX_10-K_0000101829-20-000013.txt,0000101829-20-000013,-1.0,-1.0,-1.0
RTX,10-Q,2020-05-07,RTX_10-Q_0000101829-20-000034.txt,0000101829-20-000034,-1.0,1.0,1.0
RTX,10-Q,2020-07-29,RTX_10-Q_0000101829-20-000055.txt,0000101829-20-000055,0.0,1.0,1.0
RTX,10-Q,2020-10-27,RTX_10-Q_0000101829-20-000071.txt,0000101829-20-000071,0.0,1.0,1.0
RTX,10-K,2021-02-08,RTX_10-K_0000101829-21-000008.txt,0000101829-21-000008,0.0,1.0,1.0
RTX,10-Q,2021-04-27,RTX_10-Q_0000101829-21-000024.txt,0000101829-21-000024,1.0,1.0,1.0
RTX,10-Q,2021-07-27,RTX_10-Q_0000101829-21-000051.txt,0000101829-21-000051,0.0,0.0,-1.0
RTX,10-Q,2021-10-26,RTX_10-Q_0000101829-21-000056.txt,0000101829-21-000056,-1.0,1.0,-1.0
RTX,10-K,2022-02-11,RTX_10-K_0000101829-22-000005.txt,0000101829-22-000005,-1.0,1.0,1.0
RTX,10-Q,2022-04-26,RTX_10-Q_0000101829-22-000018.txt,0000101829-22-000018,-1.0,-1.0,-1.0
RTX,10-Q,2022-07-26,RTX_10-Q_0000101829-22-000040.txt,0000101829-22-000040,1.0,0.0,1.0
RTX,10-Q,2022-10-25,RTX_10-Q_0000101829-22-000056.txt,0000101829-22-000056,1.0,1.0,1.0
RTX,10-K,2023-02-07,RTX_10-K_0000101829-23-000009.txt,0000101829-23-000009,1.0,1.0,0.0
RTX,10-Q,2023-04-25,RTX_10-Q_0000101829-23-000015.txt,0000101829-23-000015,-1.0,-1.0,-1.0
RTX,10-Q,2023-07-25,RTX_10-Q_0000101829-23-000032.txt,0000101829-23-000032,0.0,0.0,0.0
RTX,10-Q,2023-10-24,RTX_10-Q_0000101829-23-000037.txt,0000101829-23-000037,1.0,1.0,0.0
RTX,10-K,2024-02-05,RTX_10-K_0000101829-24-000008.txt,0000101829-24-000008,0.0,-1.0,-1.0
RTX,10-Q,2024-04-23,RTX_10-Q_0000101829-24-000012.txt,0000101829-24-000012,0.0,1.0,1.0
RTX,10-Q,2024-07-25,RTX_10-Q_0000101829-24-000027.txt,0000101829-24-000027,1.0,0.0,1.0
RTX,10-Q,2024-10-22,RTX_10-Q_0000101829-24-000038.txt,0000101829-24-000038,-1.0,-1.0,-1.0
RTX,10-K,2025-02-03,RTX_10-K_0000101829-25-000005.txt,0000101829-25-000005,0.0,-1.0,0.0
RTX,10-Q,2025-04-22,RTX_10-Q_0000101829-25-000015.txt,0000101829-25-000015,1.0,1.0,1.0
RTX,10-Q,2025-07-22,RTX_10-Q_0000101829-25-000032.txt,0000101829-25-000032,1.0,1.0,1.0
RTX,10-Q,2025-10-21,RTX_10-Q_0000101829-25-000042.txt,0000101829-25-000042,1.0,0.0,0.0
AMZN,10-K,2016-01-29,AMZN_10-K_0001018724-16-000172.txt,0001018724-16-000172,-1.0,-1.0,-1.0
AMZN,10-Q,2016-04-29,AMZN_10-Q_0001018724-16-000227.txt,0001018724-16-000227,0.0,1.0,1.0
AMZN,10-Q,2016-07-29,AMZN_10-Q_0001018724-16-000286.txt,0001018724-16-000286,1.0,1.0,1.0
AMZN,10-Q,2016-10-28,AMZN_10-Q_0001018724-16-000324.txt,0001018724-16-000324,-1.0,-1.0,0.0
AMZN,10-K,2017-02-10,AMZN_10-K_0001018724-17-000011.txt,0001018724-17-000011,1.0,1.0,1.0
AMZN,10-Q,2017-04-28,AMZN_10-Q_0001018724-17-000051.txt,0001018724-17-000051,1.0,1.0,1.0
AMZN,10-Q,2017-07-28,AMZN_10-Q_0001018724-17-000100.txt,0001018724-17-000100,-1.0,-1.0,-1.0
AMZN,10-Q,2017-10-27,AMZN_10-Q_0001018724-17-000135.txt,0001018724-17-000135,0.0,0.0,1.0
AMZN,10-K,2018-02-02,AMZN_10-K_0001018724-18-000005.txt,0001018724-18-000005,-1.0,0.0,1.0
AMZN,10-Q,2018-04-27,AMZN_10-Q_0001018724-18-000072.txt,0001018724-18-000072,0.0,0.0,0.0
AMZN,10-Q,2018-07-27,AMZN_10-Q_0001018724-18-000108.txt,0001018724-18-000108,0.0,1.0,1.0
AMZN,10-Q,2018-10-26,AMZN_10-Q_0001018724-18-000159.txt,0001018724-18-000159,0.0,1.0,-1.0
AMZN,10-K,2019-02-01,AMZN_10-K_0001018724-19-000004.txt,0001018724-19-000004,0.0,0.0,1.0
AMZN,10-Q,2019-04-26,AMZN_10-Q_0001018724-19-000043.txt,0001018724-19-000043,0.0,-1.0,-1.0
AMZN,10-Q,2019-07-26,AMZN_10-Q_0001018724-19-000071.txt,0001018724-19-000071,-1.0,-1.0,-1.0
AMZN,10-Q,2019-10-25,AMZN_10-Q_0001018724-19-000089.txt,0001018724-19-000089,1.0,1.0,0.0
AMZN,10-K,2020-01-31,AMZN_10-K_0001018724-20-000004.txt,0001018724-20-000004,1.0,1.0,-1.0
AMZN,10-Q,2020-05-01,AMZN_10-Q_0001018724-20-000010.txt,0001018724-20-000010,1.0,1.0,1.0
AMZN,10-Q,2020-07-31,AMZN_10-Q_0001018724-20-000021.txt,0001018724-20-000021,0.0,0.0,1.0
AMZN,10-Q,2020-10-30,AMZN_10-Q_0001018724-20-000030.txt,0001018724-20-000030,1.0,1.0,1.0
AMZN,10-K,2021-02-03,AMZN_10-K_0001018724-21-000004.txt,0001018724-21-000004,0.0,0.0,-1.0
AMZN,10-Q,2021-04-30,AMZN_10-Q_0001018724-21-000010.txt,0001018724-21-000010,-1.0,-1.0,-1.0
AMZN,10-Q,2021-07-30,AMZN_10-Q_0001018724-21-000020.txt,0001018724-21-000020,0.0,0.0,0.0
AMZN,10-Q,2021-10-29,AMZN_10-Q_0001018724-21-000028.txt,0001018724-21-000028,1.0,1.0,1.0
AMZN,10-K,2022-02-04,AMZN_10-K_0001018724-22-000005.txt,0001018724-22-000005,0.0,0.0,-1.0
AMZN,10-Q,2022-04-29,AMZN_10-Q_0001018724-22-000013.txt,0001018724-22-000013,-1.0,-1.0,-1.0
AMZN,10-Q,2022-07-29,AMZN_10-Q_0001018724-22-000019.txt,0001018724-22-000019,1.0,1.0,0.0
AMZN,10-Q,2022-10-28,AMZN_10-Q_0001018724-22-000023.txt,0001018724-22-000023,-1.0,0.0,-1.0
AMZN,10-K,2023-02-03,AMZN_10-K_0001018724-23-000004.txt,0001018724-23-000004,-1.0,-1.0,-1.0
AMZN,10-Q,2023-04-28,AMZN_10-Q_0001018724-23-000008.txt,0001018724-23-000008,0.0,1.0,1.0
AMZN,10-Q,2023-08-04,AMZN_10-Q_0001018724-23-000012.txt,0001018724-23-000012,0.0,-1.0,0.0
AMZN,10-Q,2023-10-27,AMZN_10-Q_0001018724-23-000018.txt,0001018724-23-000018,1.0,1.0,1.0
AMZN,10-K,2024-02-02,AMZN_10-K_0001018724-24-000008.txt,0001018724-24-000008,0.0,0.0,1.0
AMZN,10-Q,2024-05-01,AMZN_10-Q_0001018724-24-000083.txt,0001018724-24-000083,1.0,1.0,0.0
AMZN,10-Q,2024-08-02,AMZN_10-Q_0001018724-24-000130.txt,0001018724-24-000130,0.0,1.0,1.0
AMZN,10-Q,2024-11-01,AMZN_10-Q_0001018724-24-000161.txt,0001018724-24-000161,1.0,1.0,1.0
AMZN,10-K,2025-02-07,AMZN_10-K_0001018724-25-000004.txt,0001018724-25-000004,0.0,-1.0,-1.0
AMZN,10-Q,2025-05-02,AMZN_10-Q_0001018724-25-000036.txt,0001018724-25-000036,0.0,1.0,1.0
AMZN,10-Q,2025-08-01,AMZN_10-Q_0001018724-25-000086.txt,0001018724-25-000086,1.0,1.0,1.0
AMZN,10-Q,2025-10-31,AMZN_10-Q_0001018724-25-000123.txt,0001018724-25-000123,0.0,-1.0,-1.0
NFLX,10-K,2016-01-28,NFLX_10-K_0001065280-16-000047.txt,0001065280-16-000047,-1.0,-1.0,0.0
NFLX,10-Q,2016-04-20,NFLX_10-Q_0001065280-16-000057.txt,0001065280-16-000057,-1.0,-1.0,-1.0
NFLX,10-Q,2016-07-19,NFLX_10-Q_0001065280-16-000072.txt,0001065280-16-000072,1.0,1.0,1.0
NFLX,10-Q,2016-10-20,NFLX_10-Q_0001065280-16-000081.txt,0001065280-16-000081,0.0,0.0,-1.0
NFLX,10-K,2017-01-27,NFLX_10-K_0001628280-17-000496.txt,0001628280-17-000496,0.0,1.0,0.0
NFLX,10-Q,2017-04-20,NFLX_10-Q_0001628280-17-003939.txt,0001628280-17-003939,1.0,1.0,1.0
NFLX,10-Q,2017-07-19,NFLX_10-Q_0001065280-17-000046.txt,0001065280-17-000046,0.0,0.0,-1.0
NFLX,10-Q,2017-10-18,NFLX_10-Q_0001065280-17-000180.txt,0001065280-17-000180,0.0,0.0,0.0
NFLX,10-K,2018-01-29,NFLX_10-K_0001065280-18-000069.txt,0001065280-18-000069,-1.0,-1.0,0.0
NFLX,10-Q,2018-04-18,NFLX_10-Q_0001065280-18-000205.txt,0001065280-18-000205,-1.0,-1.0,0.0
NFLX,10-Q,2018-07-18,NFLX_10-Q_0001065280-18-000360.txt,0001065280-18-000360,-1.0,-1.0,-1.0
NFLX,10-Q,2018-10-18,NFLX_10-Q_0001065280-18-000538.txt,0001065280-18-000538,-1.0,-1.0,-1.0
NFLX,10-K,2019-01-29,NFLX_10-K_0001065280-19-000043.txt,0001065280-19-000043,1.0,1.0,1.0
NFLX,10-Q,2019-04-18,NFLX_10-Q_0001065280-19-000157.txt,0001065280-19-000157,1.0,1.0,0.0
NFLX,10-Q,2019-07-19,NFLX_10-Q_0001065280-19-000260.txt,0001065280-19-000260,1.0,0.0,-1.0
NFLX,10-Q,2019-10-18,NFLX_10-Q_0001065280-19-000368.txt,0001065280-19-000368,0.0,1.0,1.0
NFLX,10-K,2020-01-29,NFLX_10-K_0001065280-20-000040.txt,0001065280-20-000040,1.0,1.0,1.0
NFLX,10-Q,2020-04-21,NFLX_10-Q_0001065280-20-000155.txt,0001065280-20-000155,-1.0,0.0,1.0
NFLX,10-Q,2020-07-20,NFLX_10-Q_0001065280-20-000309.txt,0001065280-20-000309,0.0,0.0,-1.0
NFLX,10-Q,2020-10-22,NFLX_10-Q_0001065280-20-000451.txt,0001065280-20-000451,1.0,1.0,0.0
NFLX,10-K,2021-01-28,NFLX_10-K_0001065280-21-000040.txt,0001065280-21-000040,0.0,0.0,0.0
NFLX,10-Q,2021-04-22,NFLX_10-Q_0001065280-21-000144.txt,0001065280-21-000144,0.0,0.0,0.0
NFLX,10-Q,2021-07-22,NFLX_10-Q_0001065280-21-000250.txt,0001065280-21-000250,0.0,1.0,1.0
NFLX,10-Q,2021-10-21,NFLX_10-Q_0001065280-21-000363.txt,0001065280-21-000363,1.0,1.0,1.0
NFLX,10-K,2022-01-27,NFLX_10-K_0001065280-22-000036.txt,0001065280-22-000036,0.0,0.0,0.0
NFLX,10-Q,2022-04-21,NFLX_10-Q_0001065280-22-000145.txt,0001065280-22-000145,-1.0,-1.0,-1.0
NFLX,10-Q,2022-07-21,NFLX_10-Q_0001065280-22-000257.txt,0001065280-22-000257,0.0,0.0,1.0
NFLX,10-Q,2022-10-20,NFLX_10-Q_0001065280-22-000368.txt,0001065280-22-000368,1.0,0.0,1.0
NFLX,10-K,2023-01-26,NFLX_10-K_0001065280-23-000035.txt,0001065280-23-000035,0.0,0.0,-1.0
NFLX,10-Q,2023-04-21,NFLX_10-Q_0001065280-23-000120.txt,0001065280-23-000120,0.0,0.0,1.0
NFLX,10-Q,2023-07-21,NFLX_10-Q_0001065280-23-000198.txt,0001065280-23-000198,0.0,0.0,-1.0
NFLX,10-Q,2023-10-20,NFLX_10-Q_0001065280-23-000273.txt,0001065280-23-000273,0.0,1.0,1.0
NFLX,10-K,2024-01-26,NFLX_10-K_0001065280-24-000030.txt,0001065280-24-000030,0.0,0.0,1.0
NFLX,10-Q,2024-04-22,NFLX_10-Q_0001065280-24-000128.txt,0001065280-24-000128,0.0,1.0,1.0
NFLX,10-Q,2024-07-19,NFLX_10-Q_0001065280-24-000200.txt,0001065280-24-000200,0.0,-1.0,1.0
NFLX,10-Q,2024-10-18,NFLX_10-Q_0001065280-24-000287.txt,0001065280-24-000287,0.0,0.0,1.0
NFLX,10-K,2025-01-27,NFLX_10-K_0001065280-25-000044.txt,0001065280-25-000044,0.0,1.0,0.0
NFLX,10-Q,2025-04-18,NFLX_10-Q_0001065280-25-000176.txt,0001065280-25-000176,1.0,1.0,1.0
NFLX,10-Q,2025-07-18,NFLX_10-Q_0001065280-25-000323.txt,0001065280-25-000323,-1.0,-1.0,1.0
NFLX,10-Q,2025-10-22,NFLX_10-Q_0001065280-25-000406.txt,0001065280-25-000406,0.0,0.0,0.0
UNH,10-K,2016-02-09,UNH_10-K_0000731766-16-000058.txt,0000731766-16-000058,1.0,1.0,1.0
UNH,10-Q,2016-05-04,UNH_10-Q_0000731766-16-000068.txt,0000731766-16-000068,-1.0,-1.0,1.0
UNH,10-Q,2016-08-02,UNH_10-Q_0000731766-16-000081.txt,0000731766-16-000081,-1.0,-1.0,-1.0
UNH,10-Q,2016-11-08,UNH_10-Q_0000731766-16-000088.txt,0000731766-16-000088,1.0,1.0,1.0
UNH,10-K,2017-02-08,UNH_10-K_0000731766-17-000009.txt,0000731766-17-000009,1.0,1.0,1.0
UNH,10-Q,2017-08-04,UNH_10-Q_0000731766-17-000028.txt,0000731766-17-000028,-1.0,-1.0,1.0
UNH,10-Q,2017-11-07,UNH_10-Q_0000731766-17-000045.txt,0000731766-17-000045,0.0,0.0,1.0
UNH,10-K,2018-02-13,UNH_10-K_0000731766-18-000005.txt,0000731766-18-000005,0.0,0.0,0.0
UNH,10-Q,2018-05-07,UNH_10-Q_0000731766-18-000018.txt,0000731766-18-000018,1.0,1.0,1.0
UNH,10-Q,2018-08-07,UNH_10-Q_0000731766-18-000030.txt,0000731766-18-000030,1.0,1.0,1.0
UNH,10-Q,2018-11-08,UNH_10-Q_0000731766-18-000040.txt,0000731766-18-000040,-1.0,-1.0,-1.0
UNH,10-K,2019-02-12,UNH_10-K_0000731766-19-000005.txt,0000731766-19-000005,1.0,-1.0,-1.0
UNH,10-Q,2019-05-07,UNH_10-Q_0000731766-19-000013.txt,0000731766-19-000013,0.0,1.0,0.0
UNH,10-Q,2019-08-07,UNH_10-Q_0000731766-19-000025.txt,0000731766-19-000025,0.0,-1.0,-1.0
UNH,10-Q,2019-11-06,UNH_10-Q_0000731766-19-000034.txt,0000731766-19-000034,0.0,1.0,1.0
UNH,10-K,2020-02-14,UNH_10-K_0000731766-20-000006.txt,0000731766-20-000006,-1.0,-1.0,-1.0
UNH,10-Q,2020-05-06,UNH_10-Q_0000731766-20-000026.txt,0000731766-20-000026,-1.0,0.0,1.0
UNH,10-Q,2020-08-03,UNH_10-Q_0000731766-20-000042.txt,0000731766-20-000042,1.0,1.0,1.0
UNH,10-Q,2020-11-02,UNH_10-Q_0000731766-20-000049.txt,0000731766-20-000049,1.0,1.0,1.0
UNH,10-K,2021-03-01,UNH_10-K_0000731766-21-000013.txt,0000731766-21-000013,1.0,1.0,1.0
UNH,10-Q,2021-05-05,UNH_10-Q_0000731766-21-000021.txt,0000731766-21-000021,-1.0,0.0,0.0
UNH,10-Q,2021-08-03,UNH_10-Q_0000731766-21-000037.txt,0000731766-21-000037,-1.0,0.0,-1.0
UNH,10-Q,2021-11-03,UNH_10-Q_0000731766-21-000051.txt,0000731766-21-000051,0.0,-1.0,-1.0
UNH,10-K,2022-02-15,UNH_10-K_0000731766-22-000008.txt,0000731766-22-000008,-1.0,1.0,1.0
UNH,10-Q,2022-05-04,UNH_10-Q_0000731766-22-000019.txt,0000731766-22-000019,-1.0,-1.0,-1.0
UNH,10-Q,2022-08-03,UNH_10-Q_0000731766-22-000036.txt,0000731766-22-000036,0.0,0.0,-1.0
UNH,10-Q,2022-11-02,UNH_10-Q_0000731766-22-000044.txt,0000731766-22-000044,0.0,-1.0,0.0
UNH,10-K,2023-02-24,UNH_10-K_0000731766-23-000008.txt,0000731766-23-000008,0.0,-1.0,0.0
UNH,10-Q,2023-05-03,UNH_10-Q_0000731766-23-000029.txt,0000731766-23-000029,0.0,0.0,0.0
UNH,10-Q,2023-08-02,UNH_10-Q_0000731766-23-000053.txt,0000731766-23-000053,0.0,0.0,-1.0
UNH,10-Q,2023-11-06,UNH_10-Q_0000731766-23-000064.txt,0000731766-23-000064,1.0,0.0,1.0
